segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-8.075001,-282.67502,47.850002,3.1448371
14,0,-8.05,-281.75,47.25,0.4358899
15,14,-8.65,-280.1,45.55,0.46904156
16,15,-11.05,-278.09998,44.25,0.46904156
17,16,-11.45,-275.67502,44.05,0.42720017
18,17,-11.25,-272.875,44.05,0.4924429
19,18,-10.525,-272.30002,44.75,0.5024938
20,19,-9.650001,-272.625,45.3,0.6103278
21,20,-9.25,-273.8,45.35,0.42426404
22,21,-9.25,-274.02502,45.35,0.42720017
1,0,-8.1,-283.6,48.45,0.53851646
2,1,-9.4,-286.3,49.5,0.56568545
3,2,-11.7,-289.8,51.1,0.56568545
4,3,-12.2,-293.19998,52.100002,0.56568545
5,4,-12.2,-296.6,52.8,0.56568545
6,5,-11.8,-299.8,53.3,0.56568545
7,6,-10.400001,-304.6,54.100002,0.56568545
8,7,-9.3,-320.15,56.0,0.5744563
9,8,-7.2999997,-331.95,57.200005,0.5744563
10,9,-6.5,-337.15,57.8,0.5744563
11,10,-5.6000004,-342.8,58.600002,0.56568545
12,11,-5.0,-348.6,58.899998,0.56568545
13,12,-5.0,-349.44998,58.999996,0.5744563
23,22,-9.224999,-274.15,45.2,0.4609772
24,23,-8.725,-273.775,42.449997,0.36742347
25,24,-8.125,-273.65,41.575,0.39370042
26,22,-9.25,-274.2,45.5,0.5
27,26,-8.7,-274.65,48.525,0.4387482
28,27,-8.075001,-274.8,49.475,0.45276928
