segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,3.7,-254.34999,38.65,5.460769
1,0,3.7,-254.4,38.65,0.8062257
2,1,3.3500001,-255.45001,39.1,0.78740084
3,2,1.4000001,-259.3,40.2,0.8717798
4,3,1.2,-282.4,47.65,0.8062257
5,4,3.15,-285.85,49.5,0.78740084
6,5,5.9500003,-294.55,52.0,0.78740084
7,6,5.9500003,-295.15,52.499996,0.73484695
8,7,5.9500003,-295.19998,53.55,0.78740084
9,8,5.5,-295.1,55.199997,0.82462114
10,9,3.9500003,-295.0,57.1,0.78102493
11,10,1.8,-294.9,58.350002,0.8062257
12,11,0.4,-294.9,58.850002,0.78102493
13,12,-0.45,-295.1,59.249996,0.81240386
14,13,-0.70000005,-296.30002,59.750004,0.78102493
15,14,-0.8,-298.25,59.850002,0.78740084
