segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.8,150.3,3.4,4.172529
7,0,-1.8,148.7,3.4,0.8485281
8,7,-1.85,145.0,3.5500002,0.70710677
9,8,-1.4499999,125.100006,4.4500003,0.42426404
10,9,-1.4499999,116.2,4.4500003,0.42426404
11,10,-1.4499999,89.3,-0.5,0.5
12,11,-1.4499999,84.75,-2.0,0.50990194
13,12,-1.85,77.8,-6.3500004,0.42426404
14,13,-2.2,69.5,-11.85,0.5
15,14,-5.85,65.525,-10.75,0.42720017
16,15,-10.375,61.85,-12.65,0.47169906
17,16,-13.45,56.199997,-14.45,0.42426404
18,17,-13.349999,47.600002,-19.875,0.4387482
19,18,-10.625,42.05,-24.449999,0.55
20,19,-4.35,36.1,-30.55,0.46904156
21,20,-1.4499999,32.2,-35.350002,0.42426404
22,21,-1.4499999,3.7500002,-50.050003,0.4358899
23,22,-1.4499999,-3.4499998,-53.250004,0.4358899
24,23,-1.4499999,-40.4,-64.55,0.46904156
25,24,-1.4499999,-46.5,-66.149994,0.42426404
1,0,-1.8,151.90001,3.4,0.8485281
2,1,-1.8,155.7,3.4,0.56568545
3,2,-1.4499999,167.5,2.3,0.5
4,3,-1.4499999,174.65,1.05,0.4358899
5,4,-1.4499999,199.4,-5.75,0.42426404
6,5,-1.4499999,206.25,-8.05,0.4358899
