segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.8249999,262.325,-21.95,4.042277
1,0,-1.8,263.75,-22.1,0.85440034
2,1,-1.85,266.9,-22.45,0.70710677
3,2,-1.4499999,283.25,-25.0,0.50990194
4,3,-1.4499999,289.19998,-25.5,0.5
5,4,-1.4499999,317.6,-26.499998,0.5
6,5,-1.4499999,322.8,-26.050001,0.42426404
7,6,-1.4499999,350.75,-23.0,0.50990194
8,7,-1.4499999,355.35,-21.449999,0.4358899
9,8,-1.4499999,380.35,-11.55,0.4358899
10,9,-1.4499999,382.35,-10.450001,0.4358899
11,0,-1.85,260.9,-21.8,0.64031243
12,11,-1.4499999,256.3,-21.5,0.5
13,12,-1.4499999,249.09999,-20.25,0.42426404
14,13,-1.4499999,228.7,-14.4,0.5
15,14,-1.4499999,227.20001,-13.950001,0.42426404
