segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-0.8,191.5,-3.8,3.5888717
1,0,-0.70000005,191.5,-3.8,0.8717798
2,1,-0.70000005,187.65,-2.75,0.6480741
3,2,-1.5,174.75,1.1,0.5744563
4,3,-1.4499999,167.6,2.25,0.42426404
5,4,-1.4499999,157.0,2.8000002,0.5
6,5,-1.6,156.8,2.875,0.47169906
7,6,-1.9,156.825,2.85,0.4609772
8,7,-2.8000002,156.85,2.55,0.42426404
9,8,-11.424999,156.95,3.075,0.7035624
10,9,-19.824999,157.25,8.575,0.644205
11,10,-24.1,157.725,17.4,0.63442886
12,11,-25.975,158.225,26.6,0.7516648
13,12,-24.1,158.725,35.8,0.63442886
14,13,-19.824999,159.2,44.575,0.7106335
15,14,-11.424999,159.5,50.1,0.65000004
16,15,-1.8,159.5,50.65,0.5
17,16,-1.1,159.45,50.75,0.42426404
18,17,-0.9,159.5,50.800003,0.56568545
19,18,-0.70000005,159.7,50.800003,0.56568545
20,19,-0.70000005,173.65001,49.9,0.5744563
21,20,-0.70000005,197.0,43.9,0.6
22,21,-0.70000005,199.25,43.2,0.5744563
23,18,-0.70000005,159.3,50.800003,0.56568545
24,23,-0.70000005,142.70001,52.0,0.56568545
25,24,-0.70000005,138.5,52.3,0.56568545
26,5,-1.4499999,156.6,2.95,0.42426404
27,26,-1.4499999,141.45,3.6499999,0.4358899
28,27,-1.4499999,139.34999,3.6499999,0.4358899
