segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.8750001,315.7,-26.124998,3.959798
4,0,-1.9,314.3,-26.1,0.56568545
5,4,-1.9,312.0,-26.15,0.5
6,5,-2.15,309.25,-26.15,0.51961523
7,6,-3.1,308.40002,-25.949999,0.5
8,7,-9.875,308.425,-25.525002,0.5722762
9,8,-16.9,308.525,-21.3,0.5678908
10,9,-20.475,308.675,-14.7,0.587367
11,10,-22.0,308.775,-7.7,0.60207975
12,11,-20.475,308.92502,-0.70000005,0.587367
13,12,-16.9,309.075,5.9,0.5678908
14,13,-9.875,309.15,10.125,0.50497526
15,14,-3.1,309.2,10.5,0.56568545
16,15,-1.35,307.85,10.400001,0.50990194
17,16,-0.70000005,305.95,10.400001,0.5744563
18,17,-0.70000005,293.55,12.6,0.5744563
19,18,-0.70000005,288.15,13.400001,0.5744563
20,19,-0.70000005,259.45,21.699999,0.5744563
21,20,-0.70000005,255.65,22.75,0.6480741
22,21,-0.70000005,239.1,30.1,0.56568545
23,22,-0.70000005,236.2,30.8,0.56568545
1,0,-1.85,317.1,-26.15,0.70710677
2,1,-1.9,320.0,-26.199999,0.56568545
3,2,-1.9,322.5,-26.300001,0.56568545
