segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.8,208.825,-9.049999,4.1605287
1,0,-1.8,207.29999,-8.7,1.1489125
2,1,-1.85,204.3,-8.0,0.9433981
3,2,-1.4499999,174.8,1.0,0.5
4,3,-1.4499999,167.6,2.25,0.42426404
5,4,-1.4499999,125.100006,4.4500003,0.42426404
6,5,-1.4499999,116.2,4.4500003,0.42426404
7,6,-1.4499999,89.3,-0.5,0.5
8,7,-1.4499999,84.75,-2.0,0.50990194
9,8,-1.85,77.8,-6.3500004,0.42426404
10,9,-2.2,69.5,-11.85,0.5
11,10,-5.85,65.525,-10.75,0.42720017
12,11,-10.375,61.85,-12.65,0.47169906
13,12,-13.45,56.199997,-14.45,0.42426404
14,13,-13.349999,47.600002,-19.875,0.4387482
15,14,-10.625,42.05,-24.449999,0.55
16,15,-4.35,36.1,-30.55,0.46904156
17,16,-1.4499999,32.2,-35.350002,0.42426404
18,17,-1.4499999,27.849998,-37.5,0.50990194
19,18,-1.4499999,25.75,-38.45,0.4358899
20,0,-1.8,210.34999,-9.4,0.85440034
21,20,-1.85,213.25,-10.450001,0.4358899
22,21,-1.85,249.85,-20.85,0.4358899
23,22,-1.85,252.34999,-21.449999,0.4358899
