segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.15,43.85,-24.2,3.5749125
1,0,-1.15,43.9,-24.15,0.46904156
2,1,-1.15,46.55,-22.7,0.6480741
3,2,-1.3000001,46.55,-22.675,0.5024938
4,3,-1.4499999,46.9,-22.400002,0.41231057
5,4,-2.85,48.0,-20.85,0.37416574
6,5,-3.5,49.5,-17.9,0.28284273
7,6,-3.5,49.55,-17.65,0.37416574
8,7,-3.5,50.050003,-14.599999,0.36055514
9,8,-3.5,50.1,-14.35,0.3
10,6,-3.5,49.649998,-17.800001,0.3
11,10,-3.5,49.85,-17.800001,0.3
12,11,-3.5,51.55,-15.150001,0.37416574
13,12,-3.5,51.65,-14.1,0.36055514
14,6,-3.5,49.399998,-17.75,0.36055514
15,14,-3.5,49.2,-17.65,0.3
16,15,-3.5,48.35,-15.000001,0.36055514
17,16,-3.5,48.45,-14.0,0.36055514
18,6,-3.5,49.55,-17.65,0.37416574
19,2,-1.0,46.55,-22.7,0.45825756
20,19,-0.8,46.9,-22.400002,0.34641016
21,20,0.6,48.0,-20.85,0.3
22,21,1.2,49.5,-17.9,0.28284273
23,22,1.2,49.649998,-17.800001,0.3
24,23,1.2,49.85,-17.800001,0.3
25,24,1.2,51.55,-15.150001,0.37416574
26,25,1.2,51.65,-14.1,0.36055514
27,22,1.2,49.55,-17.65,0.37416574
28,27,1.2,50.050003,-14.599999,0.36055514
29,28,1.2,50.1,-14.35,0.3
30,22,1.2,49.399998,-17.75,0.36055514
31,30,1.2,49.2,-17.65,0.3
32,31,1.2,48.35,-15.000001,0.36055514
33,32,1.2,48.45,-14.0,0.36055514
34,22,1.2,49.55,-17.65,0.37416574
