segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-1.85,-119.50001,-58.7,4.1097445
7,0,-1.85,-120.9,-58.3,0.9433981
8,7,-1.85,-126.2,-56.800003,0.9433981
9,8,-1.5,-135.35,-54.000004,0.5744563
10,9,-1.4499999,-162.85,-40.05,0.4358899
11,10,-1.4499999,-167.6,-37.6,0.5
12,11,-1.4499999,-210.2,-8.4,0.5
13,12,-1.4499999,-214.94998,-5.25,0.4358899
14,13,-1.4499999,-243.35,14.55,0.4358899
15,14,-1.4499999,-247.90001,17.35,0.42426404
16,15,-1.95,-271.30002,27.7,0.5
17,16,-1.95,-273.2,28.7,0.5
1,0,-1.85,-118.1,-59.100002,0.9433981
2,1,-1.85,-113.8,-60.7,0.9433981
3,2,-1.5,-102.450005,-63.9,0.5744563
4,3,-1.4499999,-84.15,-66.649994,0.4358899
5,4,-1.4499999,-62.050003,-67.25,0.4358899
6,5,-1.4499999,-55.75,-67.2,0.50990194
