segment_id,parent_segment,distal_x,distal_y,distal_z,diameter
0,,-0.75,-68.3,-66.75,3.5355341
1,0,-0.70000005,-68.3,-66.7,0.56568545
2,1,-0.70000005,-71.4,-66.7,0.56568545
3,2,-1.4499999,-84.1,-66.7,0.5
4,3,-1.5,-105.700005,-64.0,0.56568545
5,4,-1.7,-105.9,-63.95,0.64031243
6,5,-1.9,-105.875,-63.95,0.33541018
7,6,-4.4,-106.05,-63.450005,0.42426404
8,7,-11.200001,-106.149994,-62.949997,0.73484695
9,8,-19.325,-105.174995,-57.75,0.6892024
10,9,-23.5,-103.6,-49.45,0.60827625
11,10,-25.3,-101.925,-40.775,0.6041523
12,11,-23.5,-100.275,-32.125,0.65192026
13,12,-19.325,-98.65,-23.85,0.68007356
14,13,-11.200001,-97.649994,-18.625,0.5937171
15,14,-4.5,-97.6,-18.099998,0.56568545
16,15,-1.3000001,-97.925,-19.525,0.47434163
17,16,-0.9,-97.925,-19.55,0.4609772
18,17,-0.70000005,-98.1,-19.5,0.56568545
19,18,-0.70000005,-113.15,-15.000001,0.5744563
20,19,-0.70000005,-114.450005,-14.599999,0.5744563
21,17,-0.70000005,-97.75,-19.6,0.5744563
22,21,-0.70000005,-81.3,-22.9,0.56568545
23,22,-0.70000005,-77.450005,-22.2,0.5744563
24,23,-0.70000005,-66.399994,-20.4,0.56568545
25,24,-0.70000005,-63.200005,-19.8,0.56568545
26,4,-1.5,-106.1,-63.9,0.56568545
27,26,-1.4499999,-118.49999,-60.2,0.5
28,27,-1.4499999,-129.84999,-55.800003,0.50990194
29,28,-1.4499999,-131.3,-55.25,0.42426404
