CellID,Length,Synapses,Density,Degree,WeightedDegree
10855798,138.3938,79,0.57083484,38,79
17732426,225.7342,124,0.54931862,38,124
17732085,230.087,168,0.73015858,49,168
8066411,148.16213,63,0.42520988,37,63
5289042,160.50807,137,0.85353962,41,137
7012280,138.65835,33,0.23799504,7,33
18087179,237.29747,105,0.44248259,43,105
16856617,188.1941,143,0.7598538,34,143
20479904,165.87178,69,0.41598395,22,69
5322337,181.88207,134,0.73674112,29,134
15639171,140.0185,52,0.37137949,9,52
18267838,215.02567,179,0.83245876,55,179
17728571,244.30366,41,0.16782393,19,41
20981306,219.04798,92,0.41999931,41,92
8012953,191.44881,108,0.56411945,51,108
18909888,227.35535,88,0.38705929,39,88
15671848,123.11747,7,0.056856268,5,7
17654973,159.17343,42,0.26386313,20,42
12420377,152.86562,62,0.40558497,20,62
12869029,170.20576,113,0.66390234,52,113
9091922,161.54004,153,0.94713361,45,153
17464168,265.57379,145,0.54598761,52,145
16863538,166.25443,87,0.52329431,44,87
8271034,155.69983,53,0.34039858,15,53
5768240,187.9242,91,0.48423779,38,91
15640548,151.04214,3,0.019862006,2,3
15672957,120.40752,9,0.074746161,3,9
17659014,272.63573,44,0.1613875,22,44
16635345,288.9574,247,0.85479728,72,247
2532841,146.46194,53,0.36186875,6,53
15996518,143.23954,43,0.30019644,23,43
9511772,152.11177,83,0.54565141,39,83
3819859,193.59758,91,0.4700472,40,91
16586265,202.55388,75,0.37027185,28,75
3036249,131.67981,9,0.068347609,4,9
17639824,177.93994,26,0.14611672,16,26
5545085,168.84606,62,0.36719839,29,62
2842451,207.1958,120,0.57916231,43,120
15746421,157.32651,482,3.0636921,30,482
17359111,328.22414,37,0.11272785,15,37
5369028,240.30591,187,0.77817479,70,187
9845997,235.08944,154,0.65506982,60,154
15652529,135.79488,143,1.0530589,29,143
16267292,146.07775,53,0.36282049,8,53
11717045,168.7409,24,0.14222989,17,24
2663649,235.02861,99,0.42122531,34,99
20316708,169.70457,29,0.1708852,19,29
7778722,146.20064,59,0.40355501,12,59
3199456,152.08372,107,0.70355985,38,107
2439150,160.8287,162,1.0072829,66,162
2669331,197.53335,73,0.36955785,40,73
2552701,139.72929,44,0.3148946,10,44
16972043,281.75427,47,0.16681202,20,47
10382824,190.0146,66,0.34734173,40,66
16690648,178.06665,36,0.20217148,23,36
20443571,237.56161,126,0.53038873,63,126
16547287,210.55879,71,0.33719799,19,71
17360042,241.73272,73,0.30198642,43,73
13046354,224.22174,157,0.70019973,60,157
6011278,185.64857,127,0.68408822,56,127
10918898,223.47052,213,0.95314585,51,213
15586949,171.1273,59,0.34477257,30,59
4030526,131.97363,10,0.075772714,4,10
17962513,196.98392,130,0.65995234,67,130
10237401,197.59465,52,0.26316503,30,52
10229852,246.95799,119,0.48186332,59,119
902877,152.93783,57,0.37270047,9,57
766246,144.16182,80,0.55493195,10,80
17360286,259.81633,72,0.27711884,33,72
7566199,140.86613,78,0.55371722,9,78
17223685,278.68426,47,0.16864964,34,47
20343986,241.4575,195,0.80759555,72,195
16588928,189.34193,24,0.12675481,5,24
17244655,155.99227,91,0.58336225,44,91
17608754,168.73766,6,0.035558155,3,6
15764960,152.6168,84,0.55039811,44,84
12089601,196.55673,40,0.20350359,23,40
17362538,173.85961,88,0.50615551,26,88
13948718,269.09043,122,0.45337918,52,122
15914721,131.47652,8,0.060847365,4,8
3058132,271.21338,109,0.40189758,42,109
13045287,264.34712,164,0.6203964,64,164
17380092,252.68655,93,0.36804492,50,93
14329745,297.38986,243,0.81710923,88,243
17658884,171.59951,129,0.75175038,51,129
15725127,127.55462,13,0.10191712,3,13
15055590,188.25206,141,0.7489958,37,141
7483922,140.04374,70,0.49984385,10,70
16431065,223.06316,63,0.28243122,27,63
15640425,151.55966,4,0.026392247,3,4
15640893,144.36715,44,0.30477847,21,44
15724385,163.25299,11,0.067380085,7,11
12252572,187.02158,76,0.40637022,31,76
15639020,151.25861,37,0.24461417,23,37
16014607,219.87421,67,0.30471969,37,67
7485368,150.65721,70,0.46463092,13,70
7865696,185.64287,199,1.0719507,53,199
16630479,268.7224,106,0.39445912,61,106
15645825,149.09145,15,0.10060939,11,15
7556564,172.38724,38,0.22043395,19,38
17360262,244.78614,259,1.0580664,52,259
3562954,131.37411,24,0.1826844,9,24
16595001,309.19678,124,0.4010391,56,124
17658907,164.89216,170,1.0309769,64,170
9237370,166.06575,115,0.69249678,48,115
15629241,125.65898,13,0.10345461,6,13
19102929,322.30728,163,0.50572858,59,163
8974428,170.85303,172,1.0067132,65,172
20421224,195.0442,104,0.53321247,37,104
9513911,224.59638,91,0.40517126,46,91
9154024,190.42328,245,1.2866074,50,245
17327188,172.11979,96,0.55775109,45,96
17897298,166.24302,79,0.47520793,40,79
16424131,225.8141,30,0.13285265,10,30
15688523,256.15577,205,0.80029427,57,205
6219781,180.58885,145,0.80292886,44,145
12746220,155.56067,146,0.93854059,61,146
15669682,193.42903,66,0.34121042,32,66
16448971,158.04428,64,0.40494981,41,64
4127096,251.87228,114,0.45261034,44,114
4408362,234.05595,130,0.55542275,50,130
7092417,194.28851,304,1.5646833,68,304
7198338,204.9741,423,2.0636753,72,423
13714311,182.05914,250,1.3731802,75,250
17361566,240.95116,138,0.57273019,49,138
17541953,289.02974,135,0.46707997,59,135
17360404,181.41933,135,0.74413241,45,135
17728695,237.56354,181,0.76190143,44,181
2910892,212.90006,107,0.50258322,20,107
7283193,212.03933,125,0.58951328,50,125
15725545,133.71107,26,0.19444912,6,26
17380319,317.24424,146,0.46021325,53,146
16714214,234.0402,149,0.63664275,75,149
16427492,220.53883,317,1.4373886,59,317
11908619,190.13619,143,0.75209248,59,143
13775497,289.32958,13,0.044931459,7,13
15638520,142.95738,6,0.041970551,4,6
11003696,201.23111,62,0.30810345,31,62
13242252,162.30443,83,0.51138469,29,83
9048462,235.01389,215,0.91483953,73,215
11717014,232.50035,63,0.27096733,28,63
16448930,168.458,75,0.44521482,44,75
17736748,199.0718,16,0.080373013,11,16
6702943,273.9096,124,0.4527041,48,124
3122533,178.85766,63,0.35223541,29,63
13950464,214.25736,134,0.6254161,66,134
14547259,156.1586,79,0.50589592,41,79
16501652,211.17864,82,0.38829684,39,82
19857573,176.85124,115,0.65026401,51,115
19929273,217.53977,102,0.46887978,37,102
3793681,241.36833,124,0.51373765,58,124
15674269,200.3079,128,0.63901622,43,128
19051631,188.95711,94,0.4974674,55,94
15431408,201.10924,104,0.51713189,53,104
20344845,193.73525,66,0.3406711,31,66
16422744,261.2558,140,0.53587327,49,140
16742642,173.60386,211,1.2154108,75,211
13841523,229.08873,153,0.66786349,57,153
15722306,174.82861,123,0.70354617,57,123
2667980,212.21994,82,0.38639159,38,82
5975584,245.91183,111,0.45138129,48,111
10739296,232.92211,108,0.46367431,46,108
20443544,258.89741,126,0.48667926,59,126
10955244,189.90476,79,0.415998,46,79
17224013,273.09871,75,0.27462597,48,75
9806510,199.73416,104,0.52069211,43,104
11468088,194.65099,184,0.94528161,40,184
2379544,188.52494,97,0.5145208,52,97
12989453,182.93817,53,0.28971537,26,53
3726990,169.85231,123,0.72415852,44,123
18163015,214.97623,116,0.53959453,48,116
8840343,211.51094,140,0.66190431,40,140
17732737,308.93694,80,0.25895252,40,80
7852250,208.0582,359,1.7254788,79,359
8943485,158.02043,93,0.5885315,45,93
15637893,130.50841,12,0.091948101,6,12
8245146,176.26661,97,0.55030275,26,97
17435815,265.89251,160,0.60174693,55,160
16838915,187.28334,98,0.52327132,41,98
17629213,235.08869,103,0.43813251,39,103
10946002,290.99319,127,0.43643633,52,127
8792120,177.73113,67,0.37697391,36,67
14514597,230.84698,224,0.97033974,92,224
17356442,291.14918,275,0.94453297,45,275
15096548,250.71694,107,0.4267761,48,107
3251140,285.04807,119,0.41747344,52,119
8723397,171.64172,70,0.40782625,37,70
1805669,263.67343,106,0.40201244,51,106
4493199,198.49295,388,1.9547294,82,388
14450919,198.57829,140,0.70501162,55,140
17729161,249.44859,122,0.48907872,52,122
18695745,221.34175,50,0.22589503,23,50
12882179,233.61325,110,0.47086371,43,110
7874184,170.12841,108,0.63481461,37,108
2775943,164.56316,89,0.54082577,36,89
16014701,255.94993,96,0.37507336,31,96
15722990,200.58385,160,0.7976714,54,160
17423125,311.09095,18,0.057860892,6,18
14756000,294.98142,123,0.41697541,56,123
17557290,297.45982,191,0.64210352,84,191
16444544,226.10913,189,0.83587957,63,189
8995807,306.64118,138,0.4500374,50,138
17306107,237.29526,115,0.48462831,41,115
7515491,213.5489,381,1.7841347,73,381
19167389,244.49327,85,0.34765783,39,85
16007457,239.90628,146,0.60857099,41,146
9239759,213.35426,136,0.63743746,51,136
17732791,259.06275,86,0.33196591,36,86
15680292,262.53701,104,0.39613462,46,104
7864823,219.66762,340,1.547793,64,340
7692008,206.00941,110,0.53395619,63,110
18648531,283.2498,156,0.55075062,56,156
3166745,244.22498,166,0.67970116,50,166
17015609,226.82468,14,0.06172168,4,14
19884188,288.62995,91,0.3152826,40,91
9201911,185.32348,104,0.56118091,40,104
7865767,208.44549,354,1.6982857,71,354
16675987,262.64089,80,0.30459842,37,80
17108278,284.32717,208,0.73155162,77,208
17809869,272.68173,95,0.34839151,40,95
13818467,191.47559,150,0.78338969,56,150
5080991,255.55991,111,0.43434043,29,111
8391330,320.39553,73,0.22784338,24,73
19470184,256.76116,48,0.18694417,17,48
13370624,329.85782,131,0.3971408,49,131
15788431,183.06065,149,0.81393789,60,149
6623089,276.36316,159,0.57532993,56,159
17658943,187.42512,164,0.87501613,64,164
21590962,220.89356,28,0.12675788,15,28
12178825,163.864,27,0.16477078,7,27
16316981,212.11394,60,0.28286684,26,60
17729020,321.1592,138,0.42969343,41,138
8884212,239.06966,147,0.61488355,61,147
8951591,200.57361,162,0.80768354,79,162
2878185,204.45205,82,0.40107204,37,82
17736654,264.84495,98,0.37002783,34,98
20379247,193.69536,99,0.51111189,46,99
8252067,205.52985,241,1.1725791,83,241
14981128,226.59049,163,0.7193594,66,163
7439913,237.87872,47,0.19757967,18,47
5993001,227.72364,79,0.34691171,39,79
11007420,225.14137,81,0.35977395,29,81
9983417,153.10627,104,0.67926677,50,104
15638968,180.35695,15,0.083168407,7,15
17698681,190.09676,13,0.068386226,5,13
9787859,247.21307,86,0.34787805,27,86
10343101,236.27879,117,0.49517776,51,117
4919895,174.75995,88,0.50354788,44,88
15698623,193.18671,22,0.11387947,13,22
16952665,227.95206,69,0.30269523,27,69
16856369,199.34765,120,0.60196347,45,120
17927604,230.47965,200,0.86775556,72,200
5893912,201.49547,136,0.67495313,55,136
7865652,247.11858,443,1.7926616,66,443
16303262,169.56273,20,0.11795045,10,20
12367568,250.64765,130,0.51865638,42,130
17356450,297.00905,149,0.50166822,36,149
16348875,251.9787,108,0.42860765,58,108
17323054,321.08301,294,0.91565106,82,294
10400440,220.4442,132,0.59879098,65,132
2797480,287.68583,168,0.58397038,74,168
16937799,209.74746,97,0.4624609,26,97
12279941,203.30082,157,0.77225464,45,157
17165621,340.32737,124,0.36435506,58,124
5760480,221.73833,104,0.46902129,40,104
17031293,201.13235,179,0.88996127,72,179
5747036,263.16384,136,0.51678832,60,136
20556072,268.01883,70,0.26117568,30,70
15525711,208.67154,197,0.94406739,53,197
5590611,220.71778,123,0.55727273,46,123
10756813,227.77513,69,0.30293035,40,69
17654991,216.3522,90,0.41598838,34,90
8318678,188.54433,164,0.86982195,61,164
20443362,208.86538,93,0.44526288,43,93
4319395,174.90708,121,0.6917959,52,121
16347283,231.55551,124,0.53550874,53,124
17297936,221.33432,103,0.46535937,46,103
5870071,224.02308,350,1.562339,59,350
7916593,217.79308,327,1.5014251,71,327
8245014,204.46095,355,1.7362729,71,355
3946569,240.88547,140,0.58118905,52,140
16683943,223.4882,24,0.10738822,9,24
14759661,291.03741,78,0.26800679,57,78
11785627,211.01132,310,1.4691155,104,310
8696919,184.52819,81,0.43895733,51,81
16435325,243.02348,141,0.58019085,49,141
17468727,218.88035,90,0.41118356,33,90
8544824,163.06724,77,0.47219784,39,77
13854190,262.45974,178,0.67819926,67,178
2379529,208.00904,89,0.42786603,53,89
16345627,216.78773,174,0.80262845,56,174
17813499,206.44091,152,0.73628819,61,152
12360656,226.18412,114,0.50401416,52,114
13395814,176.37887,142,0.80508511,59,142
16223688,306.65892,258,0.8413256,60,258
18302610,230.04701,88,0.38253051,55,88
8247451,213.4405,380,1.7803557,89,380
21133456,257.82302,100,0.38786296,42,100
12387154,218.97138,201,0.91792819,66,201
7160160,184.68489,73,0.39526786,10,73
18833414,180.23285,24,0.13316107,9,24
17663944,241.89616,168,0.69451287,56,168
9481869,273.16706,163,0.59670444,66,163
12026822,255.86123,16,0.062533898,8,16
8802069,215.15663,241,1.1201142,67,241
17732334,254.91769,78,0.30598111,23,78
4991243,219.94216,56,0.25461239,32,56
14755393,257.2572,115,0.44702344,41,115
8717219,183.95177,121,0.65778112,27,121
17819985,202.6538,130,0.6414881,65,130
15585114,261.56981,188,0.71873738,80,188
10293348,180.61417,211,1.1682361,45,211
17165286,227.16928,190,0.83638068,74,190
17827011,178.07723,71,0.39870341,21,71
4778745,185.54647,105,0.56589598,44,105
15594038,187.01956,3,0.016041103,3,3
13049485,271.93966,108,0.39714692,58,108
4433197,210.49688,184,0.87412221,50,184
16444758,231.15569,116,0.50182629,50,116
16924423,314.99858,229,0.72698741,65,229
10355356,243.65775,163,0.66897114,45,163
19045334,250.42486,167,0.66686669,65,167
16950097,221.45725,121,0.54638085,43,121
16884962,267.07068,115,0.43059762,33,115
12948470,216.96237,265,1.22141,44,265
4127944,193.84491,93,0.47976499,36,93
15985265,275.91407,174,0.63063113,61,174
17654514,303.9246,62,0.20399797,33,62
9532295,252.92885,236,0.93306871,61,236
10209260,257.74289,243,0.94280003,92,243
16911458,143.9826,28,0.19446795,5,28
8954310,247.1928,123,0.4975873,45,123
18302665,217.90343,75,0.34418917,49,75
16561429,198.8773,127,0.63858469,35,127
13832416,238.18624,112,0.47022028,45,112
8877795,241.87373,303,1.2527198,60,303
9750356,225.06657,64,0.28436032,27,64
9747418,206.25581,201,0.97451802,41,201
15512408,233.98861,223,0.95303783,41,223
2979675,250.78189,178,0.70978012,64,178
12866697,225.7423,181,0.80179922,68,181
20536322,189.99209,135,0.71055588,56,135
16485518,248.51817,114,0.45871897,45,114
8245869,216.35893,497,2.2971088,87,497
13953184,244.85715,134,0.54725785,64,134
8687096,351.52258,159,0.45231803,69,159
9594273,228.0142,183,0.80258159,60,183
16283590,269.16523,123,0.45696838,57,123
16316973,240.392,27,0.11231655,19,27
12832017,259.46739,229,0.8825772,87,229
8070872,235.60762,88,0.37350235,33,88
8912726,249.89328,192,0.76832798,55,192
10378182,287.96566,46,0.15974127,33,46
17696578,301.27944,126,0.41821639,51,126
7845346,217.4634,404,1.8577839,66,404
14651659,323.36319,85,0.26286233,34,85
16026677,377.64645,329,0.8711852,114,329
5993765,228.44499,66,0.28890981,18,66
15823055,391.03597,252,0.64444199,84,252
15524629,234.943,187,0.79593774,46,187
15474790,218.96962,84,0.38361487,50,84
17177419,239.33861,206,0.86070526,47,206
16631222,202.62309,232,1.144983,93,232
4635057,234.16953,252,1.0761434,57,252
16574328,249.01624,116,0.46583306,44,116
8052161,239.55587,261,1.0895162,62,261
18084995,377.62634,98,0.25951579,38,98
8582134,192.83309,189,0.98012225,56,189
14762026,273.75599,192,0.70135451,80,192
14797760,309.70957,143,0.4617229,76,143
5679304,248.21194,201,0.80979183,60,201
14338439,286.5634,172,0.60021621,75,172
15734988,203.83167,288,1.4129306,96,288
14723506,254.06915,101,0.39752957,50,101
1924051,223.65486,44,0.19673169,9,44
16096934,266.70958,123,0.46117578,56,123
15673454,225.0119,156,0.69329666,51,156
8809171,255.26609,170,0.66597174,41,170
8810141,229.93044,112,0.48710384,46,112
8246750,220.53316,402,1.8228551,82,402
16544712,234.04714,113,0.48280872,47,113
11123016,186.28571,111,0.59585891,52,111
8248631,230.97888,437,1.8919479,72,437
5782947,190.23851,90,0.47309034,29,90
3795498,192.14312,40,0.20817816,21,40
16851718,223.64097,220,0.98371959,62,220
5995125,242.79638,81,0.33361287,21,81
13744425,234.66746,216,0.92045143,60,216
4636432,214.53225,175,0.81572818,58,175
13007383,228.51052,47,0.20567981,19,47
4127707,194.57529,169,0.8685584,43,169
5865628,252.28584,99,0.39241203,22,99
677717,222.11935,164,0.7383418,64,164
4279887,227.1023,208,0.91588681,50,208
4127938,249.01031,132,0.53009854,48,132
12420898,238.80708,138,0.57787232,48,138
17105977,236.7087,79,0.33374354,35,79
5484314,186.54831,184,0.98633966,56,184
16935790,243.85565,115,0.47159048,47,115
16931001,233.59409,208,0.89043347,72,208
16547268,249.54144,90,0.36066154,31,90
7335439,325.45198,120,0.368718,35,120
17165429,250.3827,86,0.34347422,43,86
5617164,167.63221,52,0.31020291,22,52
7092086,231.94097,219,0.94420576,50,219
16992171,350.89702,244,0.6953607,62,244
6049565,330.45812,226,0.68389907,52,226
15589591,216.93931,112,0.51627343,38,112
16051878,224.20885,168,0.74930139,82,168
8957325,212.77577,144,0.67676878,64,144
17012001,340.00789,146,0.4294018,71,146
3944330,267.90511,40,0.1493066,22,40
5855343,280.51577,100,0.3564862,38,100
8140109,212.28734,540,2.5437222,92,540
4570270,242.0066,147,0.60742145,40,147
5638694,224.64977,63,0.28043652,24,63
18527962,290.72297,83,0.28549516,38,83
16445073,249.62013,218,0.873327,61,218
11144258,277.62194,208,0.74922032,84,208
10959064,239.09997,96,0.4015057,28,96
17380345,380.75512,72,0.18909792,32,72
9351843,260.1894,126,0.48426261,58,126
11934261,232.91077,124,0.53239273,58,124
4985759,214.06052,156,0.72876586,32,156
8254894,241.97612,159,0.65708964,49,159
4346154,211.33933,203,0.96054055,66,203
1805406,241.93589,87,0.35959939,39,87
14319498,223.17563,145,0.64971252,52,145
4390116,194.90421,138,0.70804011,38,138
16369928,325.67444,129,0.39610109,66,129
7476468,249.37267,16,0.064160999,10,16
11197975,213.83157,119,0.55651277,65,119
15599768,234.3546,18,0.076806687,4,18
15732050,251.51998,44,0.1749364,18,44
10663559,261.29389,86,0.32913131,42,86
8705088,185.80362,141,0.75886572,54,141
17656886,229.83496,38,0.16533603,17,38
14891367,226.21383,249,1.1007285,76,249
14255342,211.28674,182,0.86138867,76,182
9068346,229.63969,183,0.79690056,53,183
3522293,219.22816,173,0.78913222,80,173
13645610,244.02318,131,0.53683425,38,131
16361363,306.84295,177,0.57684232,82,177
10263287,228.12029,95,0.41644696,20,95
16045758,218.23156,114,0.52238089,55,114
16541149,272.99422,177,0.64836537,74,177
5935744,240.9755,154,0.63906912,42,154
17223643,268.44327,139,0.51780028,48,139
8227502,219.51312,64,0.29155433,35,64
2775707,191.61594,106,0.5531899,39,106
12422147,199.29196,102,0.51181192,37,102
13191017,224.88833,56,0.24901248,17,56
2979486,234.92905,167,0.71085291,65,167
12474815,228.52084,189,0.82705806,66,189
17358891,312.46014,84,0.26883429,34,84
16671014,229.15636,182,0.79421752,58,182
17850822,222.75225,103,0.46239713,40,103
17105218,236.69294,128,0.54078503,57,128
8709865,237.38401,209,0.88042998,71,209
13968203,254.57562,155,0.60885642,30,155
16693923,214.86271,90,0.41887213,31,90
18425189,205.5534,109,0.53027583,49,109
4379603,192.82197,196,1.0164817,65,196
16422727,265.30933,109,0.41084118,57,109
13953356,211.13608,166,0.7862228,62,166
17109286,241.48791,175,0.72467395,57,175
4398543,237.20754,132,0.55647473,69,132
2340336,246.87555,146,0.59139108,47,146
8978117,216.97887,141,0.64983287,66,141
17360593,200.91389,122,0.60722532,60,122
5704424,269.9078,142,0.52610558,41,142
9062992,214.98145,274,1.2745286,93,274
13644685,209.9862,78,0.37145299,35,78
9606496,255.51267,66,0.25830422,37,66
9085808,245.56459,141,0.57418703,52,141
11011058,264.91517,160,0.60396692,63,160
9094797,204.13805,79,0.38699302,30,79
11687072,202.77831,125,0.61643674,61,125
4142619,244.14507,219,0.89700766,49,219
14588375,310.25258,68,0.21917626,36,68
3043970,275.43679,241,0.87497388,68,241
19880740,260.54411,191,0.73308125,61,191
8313802,240.40714,147,0.6114627,61,147
17110024,221.9111,91,0.41007413,35,91
4311241,236.48544,160,0.67657441,52,160
8142831,244.76728,129,0.52703122,38,129
1869592,224.74404,206,0.91659827,60,206
18076102,326.06131,63,0.1932152,28,63
17660233,254.83809,109,0.42772256,41,109
7627878,169.89689,11,0.064745151,8,11
4620453,208.33621,130,0.62399139,35,130
12990900,203.70051,110,0.54000847,54,110
17755491,255.98435,118,0.46096568,55,118
15736398,255.26475,169,0.66205773,50,169
15668497,222.82413,205,0.92000809,50,205
15732485,236.90241,99,0.4178936,38,99
8243455,232.16965,440,1.8951659,86,440
10868477,188.26416,13,0.069051909,9,13
16676038,318.99988,155,0.48589359,50,155
3762787,235.6526,20,0.084870696,6,20
15588711,285.65184,82,0.28706274,30,82
17334530,284.77991,345,1.2114619,75,345
20911961,255.30835,64,0.25067727,24,64
21664445,200.65284,185,0.92199043,58,185
14492880,265.41199,267,1.0059832,71,267
11362589,273.56231,278,1.0162219,56,278
15068806,258.83385,159,0.61429368,55,159
14604028,239.44035,528,2.2051421,92,528
9207332,206.50347,199,0.9636642,59,199
3946432,238.36939,181,0.75932568,60,181
15512404,246.11346,259,1.0523602,57,259
15516413,271.56815,136,0.5007951,50,136
12030078,219.92921,82,0.37284725,16,82
16435686,288.42294,94,0.32591028,29,94
15934458,272.87253,108,0.3957892,30,108
15861524,226.02517,312,1.3803772,91,312
20151537,256.54457,213,0.83026509,85,213
16434560,239.47745,80,0.33406068,39,80
17762417,226.9096,160,0.70512663,65,160
8357933,394.88297,183,0.46342844,52,183
7025064,240.92271,170,0.7056205,58,170
17237305,299.90722,263,0.87693788,52,263
15676571,270.32166,235,0.86933471,89,235
11476614,349.5944,77,0.22025524,34,77
16939375,224.37261,366,1.6312151,103,366
8427677,217.53789,193,0.88720176,71,193
14374534,216.58785,168,0.77566677,69,168
17591687,184.57368,88,0.47677437,47,88
16631248,218.97931,239,1.0914273,84,239
15662776,229.54454,172,0.74930992,66,172
8256186,233.4702,434,1.8589096,85,434
8710444,244.17181,286,1.1713064,75,286
17328580,222.48456,82,0.36856491,40,82
16450562,202.31279,69,0.34105604,38,69
15995861,185.21387,8,0.043193309,5,8
8021456,253.55251,231,0.91105389,53,231
3166836,236.85875,115,0.48552144,54,115
5898284,284.20898,226,0.7951895,55,226
14319960,203.99652,217,1.0637436,73,217
16440704,222.51329,196,0.88084626,80,196
9212816,316.28324,236,0.74616663,51,236
4876704,215.76758,238,1.1030388,56,238
6604203,262.41791,66,0.25150722,40,66
10792336,273.72261,110,0.4018667,34,110
8253413,227.16435,354,1.5583431,72,354
5038703,246.58643,16,0.06488597,6,16
10169396,218.24704,156,0.71478633,69,156
4185530,216.30815,142,0.65647086,39,142
14758420,262.22513,256,0.97626036,54,256
5382876,188.01642,19,0.101055,11,19
11362334,346.39659,296,0.85451186,106,296
16952642,219.25891,40,0.18243273,17,40
7422253,265.39587,169,0.6367846,68,169
3732322,263.14802,41,0.15580585,13,41
7582412,250.5524,212,0.84613038,57,212
9604434,232.37618,157,0.67562863,49,157
10167116,208.05608,96,0.46141405,23,96
15974183,229.74362,151,0.65725438,63,151
17423412,267.53355,240,0.89708374,89,240
7982324,289.71154,79,0.27268503,44,79
15825861,226.9105,183,0.80648537,70,183
13718916,234.34885,148,0.63153713,64,148
16409132,255.3774,186,0.72833384,77,186
13167025,272.26014,34,0.12488057,15,34
5755261,286.11843,132,0.46134741,45,132
10852875,189.68185,31,0.16343156,16,31
7843730,254.77632,535,2.0998811,86,535
4188325,215.41597,234,1.0862704,48,234
2456826,250.86252,130,0.51821214,41,130
16457812,272.81437,283,1.0373354,96,283
17777981,245.61553,250,1.017851,61,250
17280216,252.45254,276,1.0932748,74,276
16934932,248.0599,195,0.78610046,53,195
13722516,210.47048,126,0.59865878,45,126
13830600,265.42765,31,0.11679266,20,31
10449035,261.74957,110,0.42024901,58,110
11359482,249.37649,114,0.45714013,42,114
17360070,293.50054,142,0.48381513,58,142
16440649,240.34964,352,1.4645331,118,352
17658948,223.92285,127,0.56715962,65,127
10455234,209.98826,121,0.57622268,50,121
16098538,230.80277,151,0.65423825,54,151
19166349,357.04287,121,0.33889487,36,121
9714476,287.54773,236,0.82073331,73,236
10792617,263.61988,174,0.66004128,72,174
9097065,252.07269,268,1.0631854,70,268
18412747,233.40332,145,0.62124224,61,145
2505266,249.57146,110,0.44075553,36,110
7971031,218.49242,223,1.0206304,54,223
18058793,373.03994,121,0.32436205,47,121
8715940,304.54455,188,0.61731526,61,188
8814524,312.07264,115,0.36850395,50,115
11013583,336.82832,35,0.1039105,15,35
16017113,222.30089,236,1.0616242,85,236
12371688,274.91363,113,0.41103818,51,113
8399890,245.33132,406,1.6549049,66,406
20730780,382.57989,166,0.43389631,67,166
21591037,228.14521,60,0.2629904,36,60
5675990,310.80711,196,0.6306162,46,196
9940382,238.28913,306,1.2841543,41,306
17356024,399.36452,355,0.88891221,81,355
19881737,390.02026,180,0.46151449,54,180
7057730,260.30601,177,0.67996893,43,177
16753901,250.57179,224,0.8939554,67,224
11691640,236.93705,172,0.72593121,69,172
15674282,236.59927,125,0.52831946,61,125
7107433,263.14739,365,1.3870554,73,365
14756440,335.78095,143,0.42587288,49,143
12935706,306.17382,194,0.63362701,69,194
11946903,218.68419,157,0.71793027,73,157
5186443,215.05097,152,0.7068092,65,152
17729167,319.53383,165,0.51637725,71,165
14162492,235.31327,217,0.92217495,79,217
865151,389.03788,37,0.09510642,7,37
16547252,279.91064,139,0.49658705,45,139
16444754,252.00671,126,0.49998668,68,126
5053417,247.76976,193,0.77894897,76,193
16540741,266.15805,179,0.67253273,70,179
8864778,263.71044,150,0.5688057,63,150
16906721,229.72565,126,0.54848033,61,126
1137946,281.22518,193,0.68628279,49,193
9795662,306.03115,101,0.33003177,28,101
2648254,292.48909,93,0.31796057,37,93
4190567,266.56565,291,1.0916635,84,291
16686371,241.19332,108,0.4477736,56,108
17897230,236.90752,147,0.6204953,64,147
16950115,307.88083,343,1.1140674,75,343
15686444,265.46583,198,0.7458587,72,198
9811608,377.85551,212,0.56106103,80,212
16950121,280.95431,332,1.1816868,66,332
16362243,188.29055,9,0.04779847,5,9
12740290,270.19105,137,0.50704863,37,137
10523825,323.26732,204,0.63105668,72,204
16057212,270.18742,32,0.11843631,20,32
3814651,239.08028,198,0.82817369,78,198
12868041,268.41089,324,1.2071045,94,324
5874480,242.22212,255,1.0527528,91,255
16709072,283.9687,233,0.82051297,69,233
8864096,219.20737,300,1.3685671,101,300
6298455,277.38392,231,0.83278078,81,231
9822593,428.1054,222,0.51856389,83,222
12598741,304.64414,323,1.0602534,75,323
17951049,248.83147,121,0.48627291,21,121
17062823,285.10002,144,0.50508591,29,144
3727026,247.72891,7,0.028256694,6,7
17519626,272.27483,212,0.77862503,64,212
5963873,254.34745,318,1.2502582,94,318
21591317,236.00298,63,0.26694579,28,63
5996485,263.34703,140,0.53161792,47,140
13833814,224.81131,69,0.30692406,25,69
3819171,228.77179,217,0.94854351,81,217
4337398,244.89432,258,1.0535156,51,258
3915835,193.88638,56,0.28882895,20,56
14451162,245.56515,122,0.49681317,69,122
8529400,300.80797,100,0.332438,42,100
10660512,207.02379,146,0.70523297,57,146
15334461,279.28495,89,0.31867094,35,89
17360010,336.81292,156,0.46316513,69,156
8398900,279.66534,197,0.70441336,54,197
1805418,298.14957,183,0.61378589,51,183
10944822,206.52989,164,0.79407391,61,164
4393049,242.55283,249,1.0265805,89,249
5712849,274.28817,132,0.48124569,60,132
6702830,241.88357,320,1.3229506,104,320
19190681,337.26094,93,0.27575088,30,93
10221622,233.68804,30,0.12837628,16,30
