69914.3,23043.2,38450
69914.3,23043.2,38450
71398.2,21880.4,38900
57098.8,72696.9,55350
66215,32383.6,32300
66036.4,32566,32100
65453.7,41587.8,33950
65874.1,33878.9,32050
67317,61651.2,36400
65823.6,39556.9,32350
63038.2,64676,36700
64087,63817.2,35650
56996.2,71424.8,53400
56817.6,72466,55050
67358.8,59025.4,37500
67161.2,33580.6,31650
66978.8,37426.2,31800
66572.2,37407.2,31800
64459.4,49358.2,38900
67731.2,58341.4,38250
66401.2,38273.6,32150
64770.8,44111.5,35450
66583.6,53606.6,39100
67822.4,36502.8,31550
64809,43382.7,35350
67457.6,59815.8,36450
65620.3,33990.1,31350
67814.8,58529.5,38750
63444.8,34574.3,27750
69258.8,25296.6,37350
68172,25347.9,36900
69255,25015.4,37500
68909.2,24164.2,37750
71812.4,21447.2,38950
67795.8,33630,32250
67374,32870,32150
67290.4,33599.6,32000
68487.4,24711.4,37500
67419.6,36453.4,31100
58843,69008,45250
66842,34426.1,32950
67070,34215.2,33050
67571.6,62247.8,36200
56455.3,71144.9,51650
57057,71248.1,52800
56958.2,71736.4,54100
56988.6,71567.3,53800
58219.8,69255,45500
59082.4,69042.2,45150
56141.2,70083.4,47850
56646.6,71383,50200
65660.2,30719.2,33200
67104.2,32873.8,32300
68278.4,25108.5,37050
69988.4,22967.2,38800
65618.4,29861,33300
67503.2,33725,32500
68286,25840,36300
68909.2,24164.2,37750
67362.6,33706,32200
67503.2,33725,32500
68137.8,25473.3,36850
