31703.4,46238.4,37500
30731.9,46680.5,36900
29628.6,47997.8,36550
29982,48624.8,39100
28557,47899,41350
28249.2,48704.6,42250
28258.7,48704.6,42300
28724.2,47116.2,42200
28811.6,47013.6,42750
28975,46907.2,43250
30099.8,48503.2,36950
30331.6,48307.5,38800
28606.4,48573.5,36950
26157.3,51993.5,47850
31158.1,46325.8,37900
30749.6,46684.3,37050
30731.9,46680.5,36900
28249.2,48704.6,42250
28724.2,47116.2,42200
28728,48757.8,37500
28724.2,47116.2,42200
28728,48757.8,37500
30762.9,46312.5,38150
31703.4,46238.4,37500
29982,48624.8,39100
29982,48624.8,39100
28883.8,48298,40700
28258.7,48704.6,42300
30099.8,48503.2,36950
28606.4,48573.5,36950
31011.8,45919.2,38950
30742,46693.1,37000
30331.6,48307.5,38800
28794.5,46990.8,42800
29203,46447.4,43850
31452.6,46265,37750
31158.1,46325.8,37900
31217,46177.6,38600
31217,46177.6,38600
31000.4,45801.4,38800
31141.3,47008.6,40050
31091.6,46683,40200
31091.6,46683,40200
30742,46693.1,37000
29628.6,47997.8,36550
30115,48415.8,36850
30115,48415.8,36850
28454.4,48328.4,41450
28899,46838.8,43000
28899,46838.8,43000
28975,46907.2,43250
28975,46907.2,43250
28975,46907.2,43250
29024.4,46755.2,43500
29024.4,46755.2,43500
28728,48757.8,37500
30099.8,48503.2,36950
29584.9,48685.6,37400
29820.5,48503.2,37200
28382.2,48799.6,37650
29704.6,48522.2,37250
28794.5,46990.8,42800
28557,47564.6,41450
28557,47564.6,41450
31011.8,45919.2,38950
28967.4,49365.8,39650
29225.8,49270.8,40000
29005.4,48985.8,40100
29225.8,49270.8,40000
28245.4,48750.2,42200
28975,46907.2,43250
31452.6,46265,37750
31091.6,46683,40200
31091.6,46683,40200
31019.4,46553.8,37300
30749.6,46684.3,37050
30731.9,46680.5,36900
29628.6,47997.8,36550
29982,48624.8,39100
29849,48510.8,39450
29236.8,49292.4,39850
29225.8,49270.8,40000
29005.4,48985.8,40100
28264.4,48780.6,41950
28811.6,47013.6,42750
29203,46447.4,43850
28728,48757.8,37500
29584.9,48685.6,37400
29820.5,48503.2,37200
26157.3,51993.5,47850
28260.6,48765.4,41800
29108,48662.8,40350
30194.8,48799.6,37750
30721.1,46310.6,38200
28260.6,48765.4,41800
28264.4,48780.6,41950
28899,46838.8,43000
26157.3,51993.5,47850
29024.4,46755.2,43500
29203,46447.4,43850
31141.3,47008.6,40050
31141.3,47008.6,40050
29849,48510.8,39450
30973.8,46778,40550
30115,48415.8,36850
30563.4,47925.6,36500
31141.3,47008.6,40050
31141.3,47008.6,40050
29628.6,47997.8,36550
29628.6,47997.8,36550
28454.4,48328.4,41450
28724.2,47116.2,42200
28811.6,47013.6,42750
28899,46838.8,43000
29203,46447.4,43850
31000.4,45801.4,38800
30816.1,46282.1,38050
31019.4,46553.8,37300
29236.8,49292.4,39850
29820.5,48503.2,37200
31097.3,46333.4,37450
31158.1,46325.8,37900
31091.6,46683,40200
30816.1,46282.1,38050
29628.6,47997.8,36550
29628.6,47997.8,36550
29982,48624.8,39100
29849,48510.8,39450
29849,48510.8,39450
28883.8,48298,40700
28883.8,48298,40700
28264.4,48780.6,41950
28264.4,48780.6,41950
28245.4,48750.2,42200
28724.2,47116.2,42200
28811.6,47013.6,42750
29024.4,46755.2,43500
29820.5,48503.2,37200
30538.6,47649.1,36200
28264.4,48780.6,41950
28245.4,48750.2,42200
28108.6,48298,42450
28557,47564.6,41450
31422.2,46208,37650
31452.6,46265,37750
31217,46177.6,38600
30816.1,46282.1,38050
29628.6,47997.8,36550
29628.6,47997.8,36550
29849,48510.8,39450
28883.8,48298,40700
28883.8,48298,40700
28454.4,48328.4,41450
28264.4,48780.6,41950
28245.4,48750.2,42200
28245.4,48750.2,42200
28249.2,48704.6,42250
29024.4,46755.2,43500
31703.4,46238.4,37500
31422.2,46208,37650
29982,48624.8,39100
29797.7,48674.2,39350
30762.9,46312.5,38150
30115,48415.8,36850
29982,48624.8,39100
30099.8,48503.2,36950
29820.5,48503.2,37200
28382.2,48799.6,37650
30538.6,47649.1,36200
30762.9,46312.5,38150
29108,48662.8,40350
30194.8,48799.6,37750
29849,48510.8,39450
28967.4,49365.8,39650
28557,47899,41350
28249.2,48704.6,42250
30099.8,48503.2,36950
