19768.6,18910.7,54750
22885.5,18922.1,51000
23178.1,18325.5,50200
23178.1,18325.5,50200
19779,18908.8,55550
19817.9,19022.8,55200
22885.5,18922.1,51000
23455.5,18431.9,50550
18403.4,21511.8,56350
18259,21489,55550
18992.4,21128,53400
20119.1,20067.2,52250
19768.6,18910.7,54750
23455.5,18431.9,50550
19817.9,19022.8,55200
18259,21502.3,55250
19327.8,20666.3,53100
24756.6,19802.5,47300
19710.6,18829,54400
24631.6,18276.1,49250
25661.4,19811.3,46750
25613.9,19775.2,46850
23178.1,18325.5,50200
18160.5,21559.3,54650
19817.9,19022.8,55200
21241.4,19768.2,50550
19710.6,18829,54400
21319.9,19501.6,49850
18396.8,21743.6,55700
19710.6,18829,54400
19762.2,18901.8,55700
18992.4,21128,53400
23455.5,18431.9,50550
22885.5,18922.1,51000
23178.1,18325.5,50200
22602,20596.7,48200
19710.6,18829,54400
19327.8,20666.3,53100
25248.7,19616.3,47100
24241.2,18562.1,51450
19710.6,18829,54400
19817.9,19022.8,55200
18090.8,21574.5,54900
19762.2,18901.8,55700
21241.4,19768.2,50550
23187.2,19696.1,49150
24241.2,18562.1,51450
23187.2,19696.1,49150
20119.1,20067.2,52250
21311,19767,50500
24612.2,19870.9,47500
25661.4,19811.3,46750
24241.2,18562.1,51450
23563.8,18583.9,50850
18396.8,21743.6,55700
25661.4,19811.3,46750
25248.7,19616.3,47100
24298.7,19920.3,47600
24631.6,18276.1,49250
18259,21489,55550
19779,18908.8,55550
19787.1,19146.8,56250
18259,21502.3,55250
26381.5,20647.3,45200
21338.9,19176.7,48100
21169.8,21536.5,57350
25361.2,19038,50700
25477.1,19081.7,50300
29696.9,19467.4,47300
31741.4,17784,46300
28922.1,19780,47400
27488.7,19822,48850
32417.8,22515,47000
21036.8,22788.6,59850
31969.4,22311.7,46250
31921.9,22406.7,45900
32623.1,22724,47550
32068.2,22228.1,46050
25572.1,19104.5,49950
25575.9,18743.5,50900
25581.6,19053.2,50150
22997.6,19640.3,48800
21741.7,18762.5,48400
31623.5,18088,46500
20314.8,20909.7,58800
22971,18663.7,51200
20881,21530.8,60950
20945.6,18118.4,54700
21044.4,17652.9,56350
20036.4,20132.6,57200
21960.2,17231.1,55750
21950.7,17177.9,56150
23821.2,18362.6,49900
29419.9,19578.6,48300
28954.1,20417.4,47700
28868.6,21131.8,47050
20542.8,21276.2,59950
19916.8,19062.7,52850
21073.1,17517.3,56100
20782.2,21091.9,60200
20846.8,20913.3,60100
24031.2,18912.6,48450
32124.3,21218.5,45550
32662.8,21671.4,45200
32506.2,21869,45650
31934.3,21121.6,45850
25810.6,19687.8,50650
23278.8,17198.8,48600
21642.9,17519.9,53450
21942.2,16739,57250
21932.7,16727.6,57100
25611.6,19730.3,46900
18479.4,21661.9,56050
32330.4,22371.8,46850
19894.9,20362.3,57350
20056.4,20548.7,58200
19157.7,19647.9,53150
22359.2,17168.4,52350
20704.3,22509.3,59350
21637.2,19026.6,54950
19786.6,19456,56300
19660.2,19592.8,56400
