38085.5,25303.2,40000
28425.9,28028.8,45950
37813.8,25167.4,39600
33176.9,27249.8,44050
29782.5,28510.5,45350
34721.6,27078.8,42450
38085.5,25303.2,40000
32997.3,27353.3,44400
32866.2,27508.2,44750
71193,29955.4,51250
43665.8,24316.2,35950
43874.8,24308.6,35750
65029.4,29233.4,43350
66742.2,29745.5,44250
65094,29340.7,43200
64800.8,28937.3,43000
64031.9,28487.7,42900
64299.8,28583.6,42850
65029.4,29233.4,43350
70053,29241.9,48650
70816.8,29548.8,49950
71394.4,29647.6,50750
71394.4,29647.6,50750
71394.4,29647.6,50750
71736.4,30092.2,51250
72344.4,30197.7,51450
64031.9,28487.7,42900
71193,29882.6,51350
66742.2,29745.5,44250
29453.8,28533.2,45750
76324,30854.1,52550
33056.2,27322,44550
37658,25353.6,39750
66742.2,29745.5,44250
65088.3,28761.2,43300
71193,29955.4,51250
70816.8,29548.8,49950
71394.4,29647.6,50750
36706.1,26438.5,41400
33031.5,27340.1,44500
37658,25353.6,39750
37813.8,25167.4,39600
29453.8,28533.2,45750
25425.1,26052.4,46450
33056.2,27322,44550
70816.8,29548.8,49950
72344.4,30197.7,51450
71193,29882.6,51350
43429.8,24423.1,36250
43327.6,24282.9,36550
43327.6,24282.9,36550
45115.5,24146.2,34950
64299.8,28583.6,42850
45115.5,24146.2,34950
43429.8,24423.1,36250
65088.3,28761.2,43300
64534.5,28713.6,42750
64299.8,28583.6,42850
29453.8,28533.2,45750
34721.6,27078.8,42450
38085.5,25303.2,40000
16575,25647.9,51250
28425.9,28028.8,45950
27808.4,28032.6,45450
70053,29241.9,48650
76133,29989.6,52600
27869.2,26819.4,45000
27865.4,26819.4,44850
27865.4,26819.4,44850
27215.6,26333.9,44200
15399.7,35139.9,54500
75260.9,29572.5,51800
70670.5,29390.2,49750
75304.6,32862.4,54250
75289.4,32812.9,54150
37658,25353.6,39750
27865.4,26819.4,44850
32866.2,27508.2,44750
43874.8,24308.6,35750
43429.8,24423.1,36250
38085.5,25303.2,40000
43665.8,24316.2,35950
75260.9,29572.5,51800
64031.9,28487.7,42900
75304.6,32862.4,54250
65088.3,28761.2,43300
75270.4,29801.5,52450
65029.4,29233.4,43350
37813.8,25167.4,39600
65094,29340.7,43200
64534.5,28713.6,42750
28425.9,28028.8,45950
71193,29955.4,51250
75996.8,31402.9,52800
15382.4,33147.2,47450
76324,30854.1,52550
15399.7,35139.9,54500
76324,30854.1,52550
76133,29989.6,52600
28425.9,28028.8,45950
27088.3,28582.6,45550
43429.8,24423.1,36250
