41387.7,26419.5,38550
36020.2,30776.2,49350
65240.3,31579.9,47550
64527.8,33884.6,51750
67360.1,35866.9,57150
67474.7,35938.5,56800
69190.5,37701.7,53550
69190.5,37701.7,53550
37984.8,30582.4,47150
34039.4,30511.2,47850
42166.7,27806.5,40850
41980.5,27092.1,39300
42041.3,27097.8,39050
42079.3,27099.7,38900
70653.4,35328.6,54350
68149.2,30624.2,47700
64641.8,30780,44700
70448.2,33998.6,53050
34830.8,30970,49300
38133,30449.4,46900
41763.9,26717.8,38500
42974.2,26151.6,37750
41387.7,26419.5,38550
41763.9,26717.8,38500
32604,31669.2,49850
64641.8,30780,44700
64267.9,30341.2,45050
65010.4,32384.6,49250
34830.8,30970,49300
38133,30449.4,46900
34876.4,30905.4,49400
32630.6,30628,49100
37927.8,30574.8,47800
33212,29755.9,47750
32841.5,29830,48000
32604,31669.2,49850
32692.3,30515.9,48800
32742.4,30495.6,48750
32623.9,31707.2,49450
36020.2,30776.2,49350
32604,31669.2,49850
32580.2,31272.1,49700
68139.7,30610.9,47450
63957.8,30215.7,43950
70636.3,35357.1,54400
64995.2,31659.7,46850
68149.2,30624.2,47700
70448.2,33998.6,53050
68139.7,30610.9,47450
70714.2,33671.8,52800
70653.4,35328.6,54350
34876.4,30905.4,49400
32630.6,30628,49100
32672.4,31494.4,49550
32672.4,31494.4,49550
34162,30677.4,48350
32692.3,30515.9,48800
32580.2,31272.1,49700
33673.7,29387.3,47250
69122,36803,54350
69456.4,37969.6,53300
68946.2,36339.4,54750
70992.9,33180.3,52850
32692.3,30515.9,48800
32623.9,31707.2,49450
35723.8,31106.8,50450
38174.8,30521.6,47000
34830.8,30970,49300
34462.2,30901.6,48750
32841.5,29830,48000
32742.4,30495.6,48750
36020.2,30776.2,49350
35943.2,31131.5,49800
42079.3,27099.7,38900
33673.7,29387.3,47250
70626.8,33394.4,52450
42811.8,26159.2,37900
34876.4,30905.4,49400
35723.8,31106.8,50450
37927.8,30574.8,47800
