17442,42256,52250
29194.4,31424.1,46450
25161.7,36200.7,45750
25161.7,36200.7,45750
21192.6,33424.8,42600
24646.8,38830.3,44000
24646.8,38830.3,44000
20288.2,38222.3,50600
20993.1,33468.5,43050
22078.9,41256.6,59300
20347.1,39214.1,50850
20347.1,39214.1,50850
20288.2,38222.3,50600
22078.9,41256.6,59300
26691.2,28975,43750
20649.2,39831.6,43400
26668.9,28972.2,43700
31839.2,29665.5,47550
31678.7,29583.9,47950
24646.8,38830.3,44000
22133.1,32450.1,44700
20266.3,33758.2,43800
32469.2,32395.4,50150
32243.4,31760.2,49400
31812.7,31969.3,49650
30183.4,30001,49150
27797.9,28638.7,43850
24646.8,38830.3,44000
21760.7,39358.5,43650
21760.7,39358.5,43650
24435.9,30346.8,42350
21192.6,33424.8,42600
32433.8,32379,50100
20217.9,39829.7,50450
20250.8,38673.2,48650
28736.6,31678.7,47350
29194.4,31424.1,46450
22133.1,32450.1,44700
21192.6,33424.8,42600
31839.2,29665.5,47550
28890.4,31505.8,47150
29194.4,31424.1,46450
24646.8,38830.3,44000
24646.8,38830.3,44000
24646.8,38830.3,44000
21760.7,39358.5,43650
20266.3,33758.2,43800
24435.9,30346.8,42350
24460,30360.1,42250
24460,30360.1,42250
26668.9,28972.2,43700
27901.5,28573.2,43400
27992.7,28734.3,43250
29753.1,28055.4,42050
28994.4,34834.4,54650
32243.4,31760.2,49400
21760.7,39358.5,43650
26518.3,29071.9,44300
20649.2,39831.6,43400
31839.2,29665.5,47550
31678.7,29583.9,47950
31323.4,29799.6,48350
30136.3,33539.2,53500
31678.7,29583.9,47950
31323.4,29799.6,48350
21192.6,33424.8,42600
29146.4,34697.6,54750
29146.4,34697.6,54750
32469.2,32395.4,50150
32622.5,32360.6,49950
30136.3,33539.2,53500
30183.4,30001,49150
29676.1,30432.3,49700
31839.2,29665.5,47550
30136.3,33539.2,53500
25161.7,36200.7,45750
25161.7,36200.7,45750
20383.2,44855.2,50000
20347.1,39214.1,50850
20333.8,39041.2,51250
30136.3,33539.2,53500
20217.9,39829.7,50450
20333.8,39041.2,51250
22509.3,42941.9,59500
32243.4,31760.2,49400
20217.9,39829.7,50450
20288.2,38222.3,50600
20383.2,44855.2,50000
29162.2,31426,46600
20217.9,39829.7,50450
23360.5,48938.3,53500
25385.9,41915.9,49700
31839.2,29665.5,47550
31678.7,29583.9,47950
31323.4,29799.6,48350
27992.7,28734.3,43250
26518.3,29071.9,44300
30183.4,30001,49150
32186,29664.7,46700
29753.1,28055.4,42050
24646.8,38830.3,44000
27797.9,28638.7,43850
20347.1,39214.1,50850
20250.8,38673.2,48650
20288.2,38222.3,50600
17442,42256,52250
23177.2,39119.1,42600
24646.8,38830.3,44000
21760.7,39358.5,43650
21760.7,39358.5,43650
21760.7,39358.5,43650
19913.9,39991.2,43900
31678.7,29583.9,47950
28994.4,34834.4,54650
29245.2,34650.1,54450
26668.9,28972.2,43700
24460,30360.1,42250
26118.3,29185.9,43600
26668.9,28972.2,43700
30136.3,33539.2,53500
32622.5,32360.6,49950
26118.3,29185.9,43600
26691.2,28975,43750
25161.7,36200.7,45750
30136.3,33539.2,53500
28736.6,31678.7,47350
19913.9,39991.2,43900
27901.5,28573.2,43400
17442,42256,52250
20347.1,39214.1,50850
22509.3,42941.9,59500
20333.8,39041.2,51250
30136.3,33539.2,53500
32469.2,32395.4,50150
29676.1,30432.3,49700
30183.4,30001,49150
22078.9,41256.6,59300
29146.4,34697.6,54750
28994.4,34834.4,54650
31812.7,31969.3,49650
29162.2,31426,46600
22509.3,42941.9,59500
31839.2,29665.5,47550
25600.6,41577.7,50050
25600.6,41577.7,50050
25385.9,41915.9,49700
23177.2,39119.1,42600
25161.7,36200.7,45750
24118.6,42041.3,51400
20312.9,39520,50250
33818.1,29001.6,45600
21791.1,49050.4,53050
28047.8,34089.8,48350
17461,44382.1,50900
21787.3,48828.1,51100
18906.9,47899,54950
17208.3,43274.4,50000
31475.4,33186.4,52950
20677.7,39067.8,51950
31390.8,33919.8,54650
24548,47902.8,54300
24453.3,47883,53950
32425.8,31551.2,49300
19539.6,39109.6,51300
29024.4,31595.1,46100
29260,33641.4,49150
28266.8,34994,57900
24111,44173.1,49600
21268.6,45487.9,52700
23775.7,44660.4,49500
17191.2,36360.3,53250
17419.2,35813.1,51150
16908.1,36073.4,51300
16343.8,42807,50550
21030.2,44513.2,51300
21466.2,45242.8,51800
20641.6,45068,50750
19803.7,37555.4,52650
20029.8,37464.2,52850
23383.3,43021.7,54750
20862,36962.6,48000
22606.2,43240.2,54200
19656.1,41450.4,49750
18145,38258.4,50550
18517.4,43986.9,55200
25148.4,38562.4,50950
29258.6,34729.9,55850
27955.2,34944.6,58650
34633.2,28306.2,45000
30164.4,28135.2,41850
22036.2,38851.2,44900
17385,34975.2,51100
19638.4,37380.6,54000
20389.6,38904.9,51450
22331.7,41287,51950
22429.5,41735.4,59950
24308.6,47538,52900
24082.5,36136.1,46150
17071.5,35514.8,51750
17202.6,36483.8,51900
17485.7,35970.8,51650
17369.8,35797.9,51500
16845.4,35682,51600
16976.5,35642.1,52300
25262.4,29640,42900
31137.2,31654,50650
31226.9,31591.1,50150
33168.3,29074.8,46250
24114.1,47371.9,52650
24688.6,42590.4,51400
28695.7,31662.6,47600
20854.4,37084.2,47900
19558.6,37034.8,53950
20434.5,37948.7,48500
27137.7,34770,47400
19999.4,37954.4,52050
19613.7,37102.5,53900
23408,37580.1,49650
