40739.8,23134.4,44900
40939.1,23398.6,43300
65175.7,28534.2,52700
44686.1,22965.3,43250
40645.1,22630.2,42550
47442.7,25070.4,38400
39481.6,22820,45200
42495.4,22360.5,40450
46295.4,25233.9,40900
43093.3,24102.8,42600
42943.8,24082.5,42750
46940.1,23401.7,39950
44562.6,23028,43200
46281.5,23204.1,41100
41099.4,23496.1,44000
61123,27766.6,50850
43200.3,22967.2,38800
44489.1,22903.9,43450
61636,28114.9,49350
42703.5,22334.6,39950
47302.4,25099,38500
43200.3,22967.2,38800
66164.6,29089.9,51100
66179.9,29234.3,50600
66179.9,29234.3,50600
64569.6,28259.7,51650
61689.2,28241.6,48500
65854,28239.7,54050
65458.8,28025,53700
64269.4,27006.6,52400
65546.2,28131.4,53600
65257.4,28528.5,52550
65175.7,28534.2,52700
65170,28448.7,52400
61857.9,27488.1,47850
61664.5,28152.3,49250
62272.5,27804.6,47650
47794.5,24927.1,37600
61234.5,28169.4,45400
64923,28306.2,52050
61076.5,27868.3,50950
64269.4,27006.6,52400
61123,27766.6,50850
65257.4,28528.5,52550
59859.5,28805.9,45300
61406.1,28634.9,52600
65170,28448.7,52400
65170,28448.7,52400
62125.2,28916.1,52600
61857.9,27488.1,47850
65300.5,28304.9,53150
61664.5,28152.3,49250
66164.6,29089.9,51100
63889.4,27418.9,48800
63638.6,27161.4,48550
39481.6,22820,45200
46295.4,25233.9,40900
40739.8,23134.4,44900
40939.8,23422,44100
47302.4,25099,38500
44686.1,22965.3,43250
44562.6,23028,43200
47794.5,24927.1,37600
46281.5,23204.1,41100
40939.8,23422,44100
64569.6,28259.7,51650
64554.4,28230.2,51700
61123,27766.6,50850
61411.8,27892,51400
64269.4,27006.6,52400
65854,28239.7,54050
65458.8,28025,53700
65175.7,28534.2,52700
61394.7,27369.5,46100
61422.2,27983.2,45850
62489.1,28756.5,52850
41739.6,23492.3,43300
61394.7,27369.5,46100
61234.5,28169.4,45400
61274.4,27577.2,46300
42085.5,23594.9,43100
44686.1,22965.3,43250
40645.1,22630.2,42550
42495.4,22360.5,40450
47767.9,24954.6,37650
42816,22413.1,39600
64923,28306.2,52050
44686.1,22965.3,43250
46880.4,23330.7,40150
46764.7,23318.7,40250
43093.3,24102.8,42600
40816.3,23376.4,44200
46940.1,23401.7,39950
41739.6,23492.3,43300
43200.3,22967.2,38800
44686.1,22965.3,43250
40645.1,22630.2,42550
40645.1,22630.2,42550
42703.5,22334.6,39950
61076.5,27868.3,50950
46880.4,23330.7,40150
65546.2,28131.4,53600
