CellID,Length,Synapses,Density,Degree,Weighted_Degree
1719549300,1106.1321152,463,0.418575677930014,199,291
1318184105,1077.9047664,342,0.317282204013455,77,211
5813021382,1128.6992768,1088,0.963941434502034,288,716
662107551,1126.8428184,985,0.874123687808205,324,818
1570684665,968.4316968,259,0.267442712641291,142,246
5813064793,1178.9404072,1006,0.853308609880684,302,683
1007053092,942.1311728,298,0.316304150211216,121,216
832646151,921.7222144,303,0.328732448091467,70,304
2179731270,2342.9941048,610,0.260350633725589,166,670
880526292,816.2038712,591,0.724083799224205,181,484
5812979069,1117.5036384,946,0.846529682314455,278,685
5812999264,1181.303644,944,0.799117148918233,175,572
326525255,837.866548,312,0.372374336634812,104,370
5813057210,1173.4382,1087,0.926337663116814,305,750
5812983657,1124.107284,994,0.884257236073563,328,775
1077434447,728.2114808,315,0.43256664898217,8,94
951640635,951.1652728,189,0.198703637953087,100,209
1563194610,755.28982,264,0.349534699143701,58,216
1141006088,1160.632424,1020,0.878831212111648,312,777
1963092337,874.8305872,455,0.520100699103677,135,272
1101012503,1089.8639072,868,0.796429714082379,273,651
416837168,1148.01772,1166,1.01566376518997,361,928
262167456,2196.5591984,792,0.360563922236606,71,679
357832762,1005.8654896,314,0.312168976117142,72,161
1291435693,1129.307848,1063,0.941284523863505,167,940
296153261,763.9817896,192,0.251314890765297,50,73
1783000305,844.1185448,379,0.448989069526719,109,178
1262654129,1193.3285968,808,0.677097659577347,155,435
1472520219,722.3764552,332,0.45959415981807,106,256
5813020089,1126.1071424,1066,0.946623957759563,307,809
916970680,798.0833056,219,0.274407444014075,89,129
1232594718,1105.1740104,634,0.573665317890107,148,315
326875404,740.6129968,341,0.460429403039609,122,300
387878711,922.3670208,242,0.262368443952067,81,142
5813031359,746.1216032,302,0.404759758603381,40,100
2000791629,985.9940856,338,0.342801244892173,113,320
955733080,958.6217448,595,0.62068277005769,88,364
392735903,932.3452384,217,0.232746402365281,18,34
389536816,1013.2323808,299,0.295095188098829,94,180
1559948889,1063.0242608,764,0.718704199116807,218,446
949045596,638.731808,250,0.39140057981894,56,85
1912436017,1174.6161784,269,0.229010978178776,125,328
1104824502,837.7237952,487,0.581337193464503,136,400
1080580151,1132.0106584,1025,0.905468506320205,303,791
1236073998,1106.7838992,989,0.893580039170125,329,807
1591704108,1071.3109232,385,0.3593727942678,148,348
848817674,946.0131728,584,0.617327556096796,115,463
5812981862,1804.1201784,1114,0.61747549489079,293,1228
1533355907,898.5079664,261,0.290481564727504,157,219
