CellID,Length,Synapses,Density,Degree,WeightedDegree
864691135647866880,1910.2075,1696,0.887861659,90,1737
864691136482910720,1878.6211,1609,0.856479255,118,1671
864691135655136256,1879.2764,1765,0.939191276,136,1904
864691136143419904,1883.4876,1607,0.853204449,56,1626
864691135361674752,1906.0372,1691,0.887181006,81,1709
864691136825243776,1912.5182,1062,0.555288833,44,1064
864691135695960192,1827.2975,1898,1.03869239,72,1986
864691135725710592,1867.9649,984,0.526776493,172,1105
864691136056375808,1838.5327,1828,0.994271138,23,1865
864691136361522432,1864.2718,1585,0.850197916,67,1593
864691135396364544,1890.3989,832,0.44011875,136,964
864691136031664768,1875.423,1456,0.776358187,195,1631
864691136175350528,1896.7841,479,0.252532695,22,500
864691136388260736,1861.8978,1274,0.684248083,63,1313
864691135739581568,1870.7597,1425,0.761722631,122,1522
864691135478411520,1838.5734,1951,1.06114882,81,1999
864691135584055168,1914.2117,1725,0.901154245,244,1893
864691135491618688,1860.8209,1352,0.726561057,72,1350
864691136951572736,1853.8208,1282,0.691544728,105,1400
864691135698370688,1813.2469,1992,1.09858178,68,2013
864691136020246016,1847.7047,592,0.320397518,53,641
864691135538050944,1898.7387,1753,0.923244467,63,1769
864691135686920448,1870.9741,1731,0.925186511,105,1767
864691136296687104,1928.1171,1510,0.783147455,47,1535
864691135758851456,1892.1483,1558,0.82340269,79,1619
864691135937790976,1907.1759,1246,0.653322014,38,1256
864691135293269248,1868.7625,1432,0.7662825,57,1459
864691135688398592,1815.8355,1175,0.647085047,45,1261
864691135386381440,1906.0823,1307,0.685699668,80,1330
864691136109240960,1842.6905,1127,0.611605693,97,1186
864691135358815616,1823.6152,1707,0.936052737,113,1897
864691135385310080,1858.9647,1539,0.827880164,81,1655
864691135501591808,1824.2937,1373,0.752620041,66,1412
864691135617721216,1913.1806,1399,0.731243041,63,1440
864691135654079232,1912.7166,1683,0.879900347,147,1863
864691135403747072,1821.8793,2196,1.20534878,108,2289
864691135445556608,1918.7055,1256,0.654608016,61,1293
864691135730182784,1910.0307,860,0.450254543,74,912
864691135909742208,1871.5639,1857,0.992218326,91,1894
864691135994535552,1852.2039,1302,0.702946366,61,1417
864691137196897152,1886.4512,1419,0.752206047,56,1449
864691135490226816,1865.6825,1263,0.67696406,208,1442
864691135615777152,1868.6945,1115,0.596673239,64,1167
864691135454092928,1898.4744,1584,0.834354153,101,1625
864691135939849728,1857.1774,1965,1.05805724,102,2049
864691136723485696,1944.0521,1508,0.775699376,87,1540
864691136906759808,1867.5169,1687,0.903338545,97,1742
864691136123686400,1911.2237,1170,0.612173237,75,1208
864691135454075264,1827.359,1370,0.749715847,45,1424
864691135373430016,1909.6898,1378,0.72158316,91,1419
864691136050820352,1920.234,1745,0.908743414,60,1772
864691135212697984,1925.5649,2166,1.12486471,94,2228
864691135865501824,1831.4954,1568,0.856131006,28,1598
864691136313324416,1875.5435,1157,0.616887851,67,1172
864691136973677056,1873.3659,1722,0.919201102,133,1803
864691135348240640,1856.3652,2404,1.29500381,33,2482
864691135348254976,1926.4214,1728,0.897000002,97,1763
864691135736930432,1873.5036,909,0.485187218,89,998
864691136536894592,1847.3192,1773,0.959769162,74,1797
864691136116167040,1819.2194,1707,0.938314532,76,1732
864691135501630208,1910.5176,1738,0.90970112,104,1753
864691135538106240,1909.3004,1522,0.797150621,116,1601
864691135368438016,1900.8344,1141,0.600262706,138,1251
864691136123703808,1837.0184,1172,0.637990343,48,1190
864691136008487808,1838.9832,1375,0.747695792,83,1407
864691136906782848,1849.0337,1617,0.874510832,66,1673
864691135679730944,1887.4596,1762,0.933529915,106,1821
864691136562824064,1841.8217,1906,1.03484501,35,1924
864691136828757248,1885.8497,1266,0.671315429,15,1282
864691135564669312,1859.8581,1912,1.02803542,169,2011
864691135577219072,1895.8149,1462,0.771172333,80,1520
864691136849072768,1941.316,1592,0.820062267,114,1670
864691136272942464,1883.535,1846,0.980072045,83,1865
864691135122308352,1870.0696,1110,0.593560796,101,1159
864691135725610240,1898.645,1380,0.726834137,188,1573
864691135807203840,1926.0284,1610,0.835917061,241,1765
